[DEBUG 23:28:59 sjtuautorun] ('Emulator status', 'running')
[DEBUG 23:30:15 sjtuautorun] (121.43335559518647, 31.027438243675242)
[DEBUG 23:30:17 sjtuautorun] (121.43342545647641, 31.02746229088051)
[DEBUG 23:30:18 sjtuautorun] (121.43349995065407, 31.027480028125694)
[DEBUG 23:30:19 sjtuautorun] (121.43352778547806, 31.0274903843593)
[DEBUG 23:30:19 sjtuautorun] (121.43354420763167, 31.027486210458083)
[DEBUG 23:30:20 sjtuautorun] (121.43357697607297, 31.02750068257151)
[DEBUG 23:30:21 sjtuautorun] (121.43363651554732, 31.027511580886433)
[DEBUG 23:30:22 sjtuautorun] (121.4336792026598, 31.027542106818675)
[DEBUG 23:30:23 sjtuautorun] (121.43371787299097, 31.027539907763508)
[DEBUG 23:30:23 sjtuautorun] (121.43372203965966, 31.02754183713724)
[DEBUG 23:30:24 sjtuautorun] (121.43376953275015, 31.027563369028883)
[DEBUG 23:30:25 sjtuautorun] (121.43383521693109, 31.027584653639654)
[DEBUG 23:30:26 sjtuautorun] (121.43388010072754, 31.027590620026587)
[DEBUG 23:30:27 sjtuautorun] (121.43393378344601, 31.027621635852448)
[DEBUG 23:30:29 sjtuautorun] (121.43401487646176, 31.02763432001245)
[DEBUG 23:30:29 sjtuautorun] (121.43403405000637, 31.027640305633582)
[DEBUG 23:30:30 sjtuautorun] (121.4340641948222, 31.027660529292522)
[DEBUG 23:30:32 sjtuautorun] (121.4341454529851, 31.027677435216987)
[DEBUG 23:30:34 sjtuautorun] (121.43423006488388, 31.027707585383418)
[DEBUG 23:30:34 sjtuautorun] (121.43427621275909, 31.02771911358788)
[DEBUG 23:30:35 sjtuautorun] (121.4343103433843, 31.027728503160354)
[DEBUG 23:30:37 sjtuautorun] (121.43439433021524, 31.027758179058072)
[DEBUG 23:30:39 sjtuautorun] (121.43446653598438, 31.027779582285962)
[DEBUG 23:30:40 sjtuautorun] (121.43452409890811, 31.02779458299399)
[DEBUG 23:30:41 sjtuautorun] (121.43455763215944, 31.027804533965288)
[DEBUG 23:30:41 sjtuautorun] (121.43459524643704, 31.02782919965756)
[DEBUG 23:30:42 sjtuautorun] (121.43463484846234, 31.027844741782513)
[DEBUG 23:30:43 sjtuautorun] (121.43466860826777, 31.0278512667024)
[DEBUG 23:30:44 sjtuautorun] (121.43471995320651, 31.027866535840587)
[DEBUG 23:30:45 sjtuautorun] (121.43474757253595, 31.027875776966624)
[DEBUG 23:30:45 sjtuautorun] (121.43479228763607, 31.02788494190467)
[DEBUG 23:30:47 sjtuautorun] (121.43486225034285, 31.027905375287595)
[DEBUG 23:30:48 sjtuautorun] (121.4349278025578, 31.027926641200004)
[DEBUG 23:30:49 sjtuautorun] (121.43496083076418, 31.02793172278468)
[DEBUG 23:30:50 sjtuautorun] (121.43501769925372, 31.027954655715067)
[DEBUG 23:30:51 sjtuautorun] (121.43506083095666, 31.027974647990455)
[DEBUG 23:30:53 sjtuautorun] (121.43514855150333, 31.02799463085768)
[DEBUG 23:30:54 sjtuautorun] (121.43518464958426, 31.028007031221833)
[DEBUG 23:30:55 sjtuautorun] (121.43524245392142, 31.02803606765154)
[DEBUG 23:30:56 sjtuautorun] (121.43529330631831, 31.028050599121975)
[DEBUG 23:30:58 sjtuautorun] (121.43539626932348, 31.028078486451697)
[DEBUG 23:31:00 sjtuautorun] (121.43546627242257, 31.028099216992864)
[DEBUG 23:31:01 sjtuautorun] (121.43552453923756, 31.028117566021685)
[DEBUG 23:31:02 sjtuautorun] (121.43559419046146, 31.028137599378223)
[DEBUG 23:31:03 sjtuautorun] (121.43564221221563, 31.028161373981817)
[DEBUG 23:31:04 sjtuautorun] (121.43570199661673, 31.028173168138043)
[DEBUG 23:31:06 sjtuautorun] (121.43579109308564, 31.02819528540175)
[DEBUG 23:31:07 sjtuautorun] (121.43581237507807, 31.028206474190466)
[DEBUG 23:31:08 sjtuautorun] (121.43587185794634, 31.02823819237952)
[DEBUG 23:31:09 sjtuautorun] (121.43589866449304, 31.02823693147466)
[DEBUG 23:31:09 sjtuautorun] (121.43590316769232, 31.02825155342639)
[DEBUG 23:31:10 sjtuautorun] (121.43594696970875, 31.028243788730986)
[DEBUG 23:31:10 sjtuautorun] (121.43596413026894, 31.028252885075542)
[DEBUG 23:31:11 sjtuautorun] (121.43603779638188, 31.028279941463516)
[DEBUG 23:31:13 sjtuautorun] (121.43610221347102, 31.028304031511983)
[DEBUG 23:31:14 sjtuautorun] (121.43614183550916, 31.0283070414102)
[DEBUG 23:31:14 sjtuautorun] (121.4361631097289, 31.028312204697208)
[DEBUG 23:31:14 sjtuautorun] (121.43617658817205, 31.028324622517065)
[DEBUG 23:31:16 sjtuautorun] (121.43623233997644, 31.02833760961634)
[DEBUG 23:31:17 sjtuautorun] (121.43627757658392, 31.028355547298784)
[DEBUG 23:31:17 sjtuautorun] (121.43630922512575, 31.028369855791926)
[DEBUG 23:31:19 sjtuautorun] (121.4363839874051, 31.028388750598587)
[DEBUG 23:31:19 sjtuautorun] (121.43641653960236, 31.02839284625487)
[DEBUG 23:31:20 sjtuautorun] (121.43642908480436, 31.02840881528119)
[DEBUG 23:31:21 sjtuautorun] (121.436510544231, 31.02842507431907)
[DEBUG 23:31:23 sjtuautorun] (121.43657184015554, 31.028447383340186)
[DEBUG 23:31:23 sjtuautorun] (121.43658534923946, 31.028452166837635)
[DEBUG 23:31:23 sjtuautorun] (121.43659998002953, 31.028455954322443)
[DEBUG 23:31:24 sjtuautorun] (121.4366300834615, 31.028466028798515)
[DEBUG 23:31:25 sjtuautorun] (121.4366993241519, 31.028484823188492)
[DEBUG 23:31:26 sjtuautorun] (121.4367333736876, 31.028509762221454)
[DEBUG 23:31:27 sjtuautorun] (121.4367621132399, 31.028513118180214)
[DEBUG 23:31:28 sjtuautorun] (121.4368118680783, 31.028519961204545)
[DEBUG 23:31:28 sjtuautorun] (121.43685034891811, 31.028540859482405)
[DEBUG 23:31:30 sjtuautorun] (121.43691940034697, 31.02856635531681)
[DEBUG 23:31:32 sjtuautorun] (121.43699425285894, 31.028581636151866)
[DEBUG 23:31:33 sjtuautorun] (121.4370376660386, 31.02861254817243)
[DEBUG 23:31:33 sjtuautorun] (121.43706823631335, 31.02860691782922)
[DEBUG 23:31:35 sjtuautorun] (121.43715095422257, 31.02863958609425)
[DEBUG 23:31:35 sjtuautorun] (121.43716572261003, 31.028647369269382)
[DEBUG 23:31:36 sjtuautorun] (121.43722663735753, 31.02865174558538)
[DEBUG 23:31:38 sjtuautorun] (121.43731723950886, 31.02869364100732)
[DEBUG 23:31:39 sjtuautorun] (121.43735455118039, 31.0286987076124)
[DEBUG 23:31:40 sjtuautorun] (121.43740855655523, 31.028724014164244)
[DEBUG 23:31:42 sjtuautorun] (121.43746852914319, 31.028732983789503)
[DEBUG 23:31:42 sjtuautorun] (121.43751905920229, 31.02874955129294)
[DEBUG 23:31:43 sjtuautorun] (121.43754559594807, 31.028769726529084)
[DEBUG 23:31:43 sjtuautorun] (121.43755106039481, 31.02877246096333)
[DEBUG 23:31:45 sjtuautorun] (121.43763784674978, 31.028782095552675)
[DEBUG 23:31:46 sjtuautorun] (121.43766141131569, 31.02881046210757)
[DEBUG 23:31:47 sjtuautorun] (121.4377226172128, 31.028817720860864)
[DEBUG 23:31:49 sjtuautorun] (121.437832963649, 31.02884354821799)
[DEBUG 23:31:49 sjtuautorun] (121.43784171458412, 31.02885198302775)
[DEBUG 23:31:51 sjtuautorun] (121.43791479612146, 31.028884026460116)
[DEBUG 23:31:52 sjtuautorun] (121.43798191808705, 31.02889206942465)
[DEBUG 23:31:54 sjtuautorun] (121.43804729883443, 31.028928292661565)
[DEBUG 23:31:54 sjtuautorun] (121.43808250280149, 31.028932222637177)
[DEBUG 23:31:55 sjtuautorun] (121.43811948304658, 31.0289404883265)
[DEBUG 23:31:56 sjtuautorun] (121.43813739957108, 31.028947198102912)
[DEBUG 23:31:57 sjtuautorun] (121.43819934835024, 31.028983064593245)
[DEBUG 23:31:58 sjtuautorun] (121.43825738699256, 31.02899553278177)
[DEBUG 23:31:59 sjtuautorun] (121.43831067717235, 31.029007931514197)
[DEBUG 23:32:01 sjtuautorun] (121.43838563684474, 31.029037560420228)
[DEBUG 23:32:01 sjtuautorun] (121.438413266717, 31.029049379449546)
[DEBUG 23:32:02 sjtuautorun] (121.43845788773822, 31.02905610366937)
[DEBUG 23:32:03 sjtuautorun] (121.43848888532426, 31.029060304571757)
[DEBUG 23:32:03 sjtuautorun] (121.43851366633301, 31.029076101926204)
[DEBUG 23:32:04 sjtuautorun] (121.43855791713962, 31.029081406392695)
[DEBUG 23:32:05 sjtuautorun] (121.43859750510741, 31.02909512945067)
[DEBUG 23:32:06 sjtuautorun] (121.43864386505527, 31.029112846424525)
[DEBUG 23:32:07 sjtuautorun] (121.43867415323358, 31.029124668847718)
[DEBUG 23:32:07 sjtuautorun] (121.4386949103911, 31.02912484289995)
[DEBUG 23:32:08 sjtuautorun] (121.43871246347078, 31.02914707823049)
[DEBUG 23:32:09 sjtuautorun] (121.43877183992758, 31.02915433144756)
[DEBUG 23:32:10 sjtuautorun] (121.43881102184719, 31.029174927583057)
[DEBUG 23:32:10 sjtuautorun] (121.43883846772898, 31.029168488941973)
[DEBUG 23:32:11 sjtuautorun] (121.43886913004742, 31.029189192121567)
[DEBUG 23:32:11 sjtuautorun] (121.43888707954682, 31.02919058541635)
[DEBUG 23:32:12 sjtuautorun] (121.43891079181508, 31.029195650475526)
[DEBUG 23:32:13 sjtuautorun] (121.4389685779826, 31.02920443569534)
[DEBUG 23:32:14 sjtuautorun] (121.43901687152247, 31.0292384103208)
[DEBUG 23:32:15 sjtuautorun] (121.43905209133679, 31.029239536281832)
[DEBUG 23:32:15 sjtuautorun] (121.43907963079894, 31.029244589355166)
[DEBUG 23:32:17 sjtuautorun] (121.43915205078169, 31.029272701506933)
[DEBUG 23:32:18 sjtuautorun] (121.43921386037188, 31.029297760053936)
[DEBUG 23:32:19 sjtuautorun] (121.43926486043564, 31.02930885327437)
[DEBUG 23:32:20 sjtuautorun] (121.43933661236895, 31.029325082204714)
[DEBUG 23:32:22 sjtuautorun] (121.43938701827001, 31.029352559618342)
[DEBUG 23:32:22 sjtuautorun] (121.43942835058665, 31.029364874962795)
[DEBUG 23:32:23 sjtuautorun] (121.4394549404322, 31.029360831971243)
[DEBUG 23:32:25 sjtuautorun] (121.43954131700441, 31.029387786592547)
[DEBUG 23:32:26 sjtuautorun] (121.4395744475951, 31.029407782417916)
[DEBUG 23:32:26 sjtuautorun] (121.43959217521346, 31.029423316157)
[DEBUG 23:32:27 sjtuautorun] (121.439640633844, 31.029425460216174)
[DEBUG 23:32:27 sjtuautorun] (121.43966949793025, 31.029433894603017)
[DEBUG 23:32:28 sjtuautorun] (121.43969070359582, 31.029447028882633)
[DEBUG 23:32:29 sjtuautorun] (121.43973151699308, 31.0294537636921)
[DEBUG 23:32:30 sjtuautorun] (121.43981975132887, 31.02947568382817)
[DEBUG 23:32:32 sjtuautorun] (121.43986841916075, 31.029509740369633)
[DEBUG 23:32:32 sjtuautorun] (121.43987919215066, 31.0294969489802)
[DEBUG 23:32:33 sjtuautorun] (121.43994775798423, 31.02953757531032)
[DEBUG 23:32:35 sjtuautorun] (121.44003842725978, 31.029547777440975)
[DEBUG 23:32:36 sjtuautorun] (121.44010279623177, 31.029575582841716)
[DEBUG 23:32:37 sjtuautorun] (121.44013934049543, 31.029579849091412)
[DEBUG 23:32:39 sjtuautorun] (121.44018654051845, 31.02959621576959)
[DEBUG 23:32:40 sjtuautorun] (121.4402529158322, 31.0296262489247)
[DEBUG 23:32:42 sjtuautorun] (121.44034025265519, 31.029656044222524)
[DEBUG 23:32:42 sjtuautorun] (121.44036667296318, 31.02965423046151)
[DEBUG 23:32:43 sjtuautorun] (121.44040428695052, 31.029673675641064)
[DEBUG 23:32:45 sjtuautorun] (121.44047325374031, 31.029698973148832)
[DEBUG 23:32:45 sjtuautorun] (121.44050125891268, 31.029712250952656)
[DEBUG 23:32:46 sjtuautorun] (121.4405429977476, 31.029720644741893)
[DEBUG 23:32:47 sjtuautorun] (121.44058288670269, 31.029733735345413)
[DEBUG 23:32:47 sjtuautorun] (121.44061407653436, 31.029747908022777)
[DEBUG 23:32:48 sjtuautorun] (121.4406561655138, 31.029753136802547)
[DEBUG 23:32:50 sjtuautorun] (121.4407288002461, 31.029778672175762)
[DEBUG 23:32:51 sjtuautorun] (121.44078154421483, 31.029791762256796)
[DEBUG 23:32:52 sjtuautorun] (121.44083909573922, 31.029812754374415)
[DEBUG 23:32:53 sjtuautorun] (121.44089579445895, 31.029832204667834)
[DEBUG 23:32:54 sjtuautorun] (121.44091614603401, 31.029847478976926)
[DEBUG 23:32:55 sjtuautorun] (121.44096196035389, 31.02985139778425)
[DEBUG 23:32:56 sjtuautorun] (121.44102722770462, 31.02987239532914)
[DEBUG 23:32:57 sjtuautorun] (121.44108963967489, 31.02989146009841)
[DEBUG 23:32:58 sjtuautorun] (121.44111050456348, 31.02989553236058)
[DEBUG 23:32:59 sjtuautorun] (121.44114604247089, 31.029906681839613)
[DEBUG 23:32:59 sjtuautorun] (121.44117845481826, 31.029921632306934)
[DEBUG 23:33:00 sjtuautorun] (121.44122110707379, 31.029942284274117)
[DEBUG 23:33:02 sjtuautorun] (121.44132656012455, 31.0299640423017)
[DEBUG 23:33:04 sjtuautorun] (121.44139294241192, 31.029987478564262)
[DEBUG 23:33:05 sjtuautorun] (121.44142940686969, 31.0300093125903)
[DEBUG 23:33:05 sjtuautorun] (121.4414537147805, 31.030002341292956)
[DEBUG 23:33:06 sjtuautorun] (121.44148388379242, 31.030024799452327)
[DEBUG 23:33:06 sjtuautorun] (121.44151481091444, 31.030030765371816)
[DEBUG 23:33:06 sjtuautorun] (121.4415309842913, 31.030031144961036)
[DEBUG 23:33:07 sjtuautorun] (121.44155017628572, 31.03004958929802)
[DEBUG 23:33:09 sjtuautorun] (121.44164298364582, 31.03006089968582)
[DEBUG 23:33:10 sjtuautorun] (121.4416798215693, 31.030083043498255)
[DEBUG 23:33:10 sjtuautorun] (121.44171200250953, 31.030091316919002)
[DEBUG 23:33:11 sjtuautorun] (121.44176829489345, 31.030109451659055)
[DEBUG 23:33:13 sjtuautorun] (121.4418312427528, 31.03012453906665)
[DEBUG 23:33:14 sjtuautorun] (121.4418728315056, 31.03012929798524)
[DEBUG 23:33:14 sjtuautorun] (121.44189808262898, 31.030155057848656)
[DEBUG 23:33:16 sjtuautorun] (121.44195443346113, 31.030166850462127)
[DEBUG 23:33:16 sjtuautorun] (121.44200881961362, 31.030185559973706)
[DEBUG 23:33:18 sjtuautorun] (121.44206409355978, 31.030193666459887)
[DEBUG 23:33:19 sjtuautorun] (121.44210773717123, 31.0302065179716)
[DEBUG 23:33:19 sjtuautorun] (121.44211492410182, 31.030214344247135)
[DEBUG 23:33:20 sjtuautorun] (121.4421639270982, 31.03022732597093)
[DEBUG 23:33:20 sjtuautorun] (121.44219933275234, 31.030242625269153)
[DEBUG 23:33:21 sjtuautorun] (121.44222209352036, 31.030246203887426)
[DEBUG 23:33:22 sjtuautorun] (121.4422557828764, 31.03026013546118)
[DEBUG 23:33:23 sjtuautorun] (121.44232561033384, 31.030282050987246)
[DEBUG 23:33:24 sjtuautorun] (121.44236771126673, 31.030304982421463)
[DEBUG 23:33:24 sjtuautorun] (121.4423873081519, 31.030300517188568)
[DEBUG 23:33:25 sjtuautorun] (121.44243159294338, 31.030323391251123)
[DEBUG 23:33:27 sjtuautorun] (121.44250439513554, 31.030333243027634)
[DEBUG 23:33:28 sjtuautorun] (121.44254229531134, 31.030345542367094)
[DEBUG 23:33:29 sjtuautorun] (121.44258052299071, 31.03036371577862)
[DEBUG 23:33:30 sjtuautorun] (121.4426535064633, 31.030397129141004)
[DEBUG 23:33:32 sjtuautorun] (121.44272719770048, 31.03041610934997)
[DEBUG 23:33:32 sjtuautorun] (121.44276102844492, 31.0304189684191)
[DEBUG 23:33:33 sjtuautorun] (121.442787339252, 31.03042520322416)
[DEBUG 23:33:33 sjtuautorun] (121.4428047603902, 31.03044327459906)
[DEBUG 23:33:34 sjtuautorun] (121.44285810758285, 31.03046111289623)
[DEBUG 23:33:36 sjtuautorun] (121.44292673957301, 31.030478803822366)
[DEBUG 23:33:37 sjtuautorun] (121.44298054365136, 31.03048963742818)
[DEBUG 23:33:38 sjtuautorun] (121.443037660091, 31.0305109551675)
[DEBUG 23:33:39 sjtuautorun] (121.44307518975431, 31.03052291042971)
[DEBUG 23:33:39 sjtuautorun] (121.44308081914387, 31.03052751583814)
[DEBUG 23:33:40 sjtuautorun] (121.44310396519678, 31.030526571942037)
[DEBUG 23:33:40 sjtuautorun] (121.44315781258328, 31.030551964856283)
[DEBUG 23:33:42 sjtuautorun] (121.44320982980537, 31.03056273410477)
[DEBUG 23:33:42 sjtuautorun] (121.44323365573305, 31.030566305935626)
[DEBUG 23:33:43 sjtuautorun] (121.44329096252325, 31.030601198295944)
[DEBUG 23:33:44 sjtuautorun] (121.44329811239221, 31.030593510678)
[DEBUG 23:33:44 sjtuautorun] (121.44333301632376, 31.030601498338356)
[DEBUG 23:33:46 sjtuautorun] (121.44340696031841, 31.030633377096066)
[DEBUG 23:33:47 sjtuautorun] (121.44345403959794, 31.030652503265063)
[DEBUG 23:33:47 sjtuautorun] (121.4434740388374, 31.03064265964306)
[DEBUG 23:33:48 sjtuautorun] (121.44349394108468, 31.030657787104595)
[DEBUG 23:33:48 sjtuautorun] (121.44352259368155, 31.030657417391605)
[DEBUG 23:33:49 sjtuautorun] (121.44354944317004, 31.03066787862702)
[DEBUG 23:33:50 sjtuautorun] (121.44361938058252, 31.030698680172986)
[DEBUG 23:33:51 sjtuautorun] ('click:', 1759332831.3618739, 480, 453)
[DEBUG 23:33:52 sjtuautorun] ('input swipe 689 1610 689 1610 5000',)
[INFO 23:34:04 sjtuautorun] Run finished, closing the emulator!
